id,label,group,viewport,rating,status,screenshot,url,visibleButtonCount,visibleLinkCount,disabledButtonCount
operations-bna-dashboard-alerts,Operations / BNA School Workspace / Dashboard / Alerts,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-dashboard-alerts.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=dashboard&section=alerts,5,0,0
operations-bna-dashboard-today,Operations / BNA School Workspace / Dashboard / Today,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-dashboard-today.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=dashboard&section=today,1,0,0
operations-bna-dashboard-updates,Operations / BNA School Workspace / Dashboard / Updates,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-dashboard-updates.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=dashboard&section=updates,1,0,0
operations-bna-pipelines-overview,Operations / BNA School Workspace / Pipelines / Overview,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-pipelines-overview.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=pipelines&section=overview,6,0,0
operations-bna-pipelines-bna_enrollment,Operations / BNA School Workspace / Pipelines / Bna Enrollment,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-pipelines-bna_enrollment.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=pipelines&section=bna_enrollment,2,0,0
operations-bna-pipelines-provider_class,Operations / BNA School Workspace / Pipelines / Provider Class,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-pipelines-provider_class.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=pipelines&section=provider_class,2,0,0
operations-bna-pipelines-provider_onboarding,Operations / BNA School Workspace / Pipelines / Provider Onboarding,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-pipelines-provider_onboarding.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=pipelines&section=provider_onboarding,2,0,0
operations-bna-pipelines-participants,Operations / BNA School Workspace / Pipelines / Participants,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-pipelines-participants.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=pipelines&section=participants,2,0,0
operations-bna-pipelines-stale_tasks,Operations / BNA School Workspace / Pipelines / Stale Tasks,Operations,mobile,7.4,ok,screenshots/mobile/operations-bna-pipelines-stale_tasks.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=pipelines&section=stale_tasks,45,0,0
operations-bna-pipelines-decisions,Operations / BNA School Workspace / Pipelines / Decisions,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-pipelines-decisions.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=pipelines&section=decisions,2,0,0
operations-bna-tasks-overview,Operations / BNA School Workspace / Tasks / Overview,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-tasks-overview.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=tasks&section=overview,8,0,0
operations-bna-tasks-decisions,Operations / BNA School Workspace / Tasks / Decisions,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-tasks-decisions.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=tasks&section=decisions,8,0,0
operations-bna-tasks-mine,Operations / BNA School Workspace / Tasks / Mine,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-tasks-mine.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=tasks&section=mine,8,0,0
operations-bna-tasks-schedule,Operations / BNA School Workspace / Tasks / Schedule,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-tasks-schedule.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=tasks&section=schedule,8,0,0
operations-bna-tasks-research,Operations / BNA School Workspace / Tasks / Research,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-tasks-research.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=tasks&section=research,8,0,0
operations-bna-tasks-changelog,Operations / BNA School Workspace / Tasks / Changelog,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-tasks-changelog.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=tasks&section=changelog,8,0,0
operations-bna-tasks-done,Operations / BNA School Workspace / Tasks / Done,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-tasks-done.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=tasks&section=done,8,0,0
operations-bna-students-overview,Operations / BNA School Workspace / Students / Overview,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-overview.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=overview,7,0,0
operations-bna-students-list,Operations / BNA School Workspace / Students / List,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-list.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=list,7,0,0
operations-bna-students-group_goal,Operations / BNA School Workspace / Students / Group Goal,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-group_goal.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=group_goal,18,0,0
operations-bna-students-goal_board,Operations / BNA School Workspace / Students / Goal Board,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-goal_board.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=goal_board,18,0,0
operations-bna-students-assignments,Operations / BNA School Workspace / Students / Assignments,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-students-assignments.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=assignments,19,0,0
operations-bna-students-questions,Operations / BNA School Workspace / Students / Questions,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-students-questions.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=questions,19,0,0
operations-bna-students-documents,Operations / BNA School Workspace / Students / Documents,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-students-documents.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=documents,19,0,0
operations-bna-students-portal_links,Operations / BNA School Workspace / Students / Portal Links,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-portal_links.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=portal_links,18,0,0
operations-bna-students-tablet_access,Operations / BNA School Workspace / Students / Tablet Access,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-tablet_access.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=tablet_access,18,0,0
operations-bna-students-profile,Operations / BNA School Workspace / Students / Profile,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-profile.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=profile,18,0,0
operations-bna-students-parent_family,Operations / BNA School Workspace / Students / Parent Family,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-parent_family.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=parent_family,18,0,0
operations-bna-students-analysis,Operations / BNA School Workspace / Students / Analysis,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-students-analysis.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=analysis,20,0,0
operations-bna-students-meetings,Operations / BNA School Workspace / Students / Meetings,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-meetings.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=meetings,18,0,0
operations-bna-students-bot_settings,Operations / BNA School Workspace / Students / Bot Settings,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-bot_settings.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=bot_settings,18,0,0
operations-bna-students-activity,Operations / BNA School Workspace / Students / Activity,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-students-activity.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=activity,18,0,0
operations-bna-students-next_year_login,Operations / BNA School Workspace / Students / Next Year Login,Operations,mobile,8.1,ok,screenshots/mobile/operations-bna-students-next_year_login.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=students&section=next_year_login,3,0,0
operations-bna-contacts-overview,Operations / BNA School Workspace / Contacts / Overview,Operations,mobile,7.9,ok,screenshots/mobile/operations-bna-contacts-overview.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=contacts&section=overview,15,0,0
operations-bna-contacts-interested_parents,Operations / BNA School Workspace / Contacts / Interested Parents,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-contacts-interested_parents.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=contacts&section=interested_parents,14,0,0
operations-bna-contacts-parents,Operations / BNA School Workspace / Contacts / Parents,Operations,mobile,7.9,ok,screenshots/mobile/operations-bna-contacts-parents.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=contacts&section=parents,15,0,0
operations-bna-contacts-people,Operations / BNA School Workspace / Contacts / People,Operations,mobile,7.9,ok,screenshots/mobile/operations-bna-contacts-people.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=contacts&section=people,19,0,0
operations-bna-contacts-contacts,Operations / BNA School Workspace / Contacts / Contacts,Operations,mobile,7.9,ok,screenshots/mobile/operations-bna-contacts-contacts.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=contacts&section=contacts,15,0,0
operations-bna-contacts-notes,Operations / BNA School Workspace / Contacts / Notes,Operations,mobile,7.9,ok,screenshots/mobile/operations-bna-contacts-notes.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=contacts&section=notes,15,0,0
operations-bna-contacts-students,Operations / BNA School Workspace / Contacts / Students,Operations,mobile,7.9,ok,screenshots/mobile/operations-bna-contacts-students.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=contacts&section=students,15,0,0
operations-bna-contacts-intake,Operations / BNA School Workspace / Contacts / Intake,Operations,mobile,7.9,ok,screenshots/mobile/operations-bna-contacts-intake.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=contacts&section=intake,15,0,0
operations-bna-contacts-follow_up,Operations / BNA School Workspace / Contacts / Follow Up,Operations,mobile,7.9,ok,screenshots/mobile/operations-bna-contacts-follow_up.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=contacts&section=follow_up,15,0,0
